Région,Code région,Code département,code_commune,nom_commune,zone_montagne,est_zone_vulnerable,est_zar,zone_ouest,zone_sud,zone_est,Dernière mise à jour,Dernière mise à jour par
HAUTS DE FRANCE,32,80,80037,AUBVILLERS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80038,AUCHONVILLERS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80039,AULT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80040,AUMATRE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80041,AUMONT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80042,AUTHEUX,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80043,AUTHIE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80044,AUTHIEULE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80045,AUTHUILLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80046,AVELESGES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80047,AVELUY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80048,AVESNES CHAUSSOY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80049,AYENCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80050,BACOUEL SUR SELLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80051,BAILLEUL,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80052,BAIZIEUX,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80053,BALATRE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80054,BARLEUX,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80055,BARLY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80056,BAVELINCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80057,BAYENCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80058,BAYONVILLERS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80059,BAZENTIN,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80060,BEALCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80061,BEAUCAMPS LE JEUNE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80062,BEAUCAMPS LE VIEUX,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80063,BEAUCHAMPS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80064,BEAUCOURT EN SANTERRE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80065,BEAUCOURT SUR L ANCRE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80066,BEAUCOURT SUR L HALLUE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80067,BEAUFORT EN SANTERRE,NC,C,PC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80068,BEAUMETZ,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80069,BEAUMONT HAMEL,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80070,BEAUQUESNE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80071,BEAUVAL,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80073,BECORDEL BECOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80074,BECQUIGNY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80076,BEHEN,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80077,BEHENCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80078,BELLANCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80079,BELLEUSE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80080,BELLOY EN SANTERRE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80081,BELLOY SAINT LEONARD,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80082,BELLOY SUR SOMME,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80083,BERGICOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80084,BERMESNIL,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80085,BERNATRE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80086,BERNAVILLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80087,BERNAY EN PONTHIEU,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80088,BERNES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80089,BERNEUIL,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80090,BERNY EN SANTERRE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80092,BERTANGLES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80093,BERTEAUCOURT LES DAMES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80094,BERTEAUCOURT LES THENNES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80095,BERTRANCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80096,BETHENCOURT SUR MER,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80097,BETHENCOURT SUR SOMME,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80098,BETTEMBOS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80099,BETTENCOURT RIVIERE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80100,BETTENCOURT SAINT OUEN,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80101,BEUVRAIGNES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80102,BIACHES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80103,BIARRE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80104,BIENCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80105,BILLANCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80106,BLANGY SOUS POIX,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80107,BLANGY TRONVILLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80108,BOISBERGUES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80109,BOISLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80110,BOISMONT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80112,BONNAY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80113,BONNEVILLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80114,BOSQUEL,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80115,BOUCHAVESNES BERGEN,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80116,BOUCHOIR,NC,C,PC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80117,BOUCHON,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80118,BOUFFLERS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80119,BOUGAINVILLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80120,BOUILLANCOURT EN SERY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80121,BOUILLANCOURT LA BATAILLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80122,BOUQUEMAISON,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80123,BOURDON,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80124,BOURSEVILLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80125,BOUSSICOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80126,BOUTTENCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80127,BOUVAINCOURT SUR BRESLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80128,BOUVINCOURT EN VERMANDOIS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80129,BOUZINCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80130,BOVELLES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80131,BOVES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80132,BRACHES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80133,BRAILLY CORNEHOTTE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80134,BRASSY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80135,BRAY LES MAREUIL,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80136,BRAY SUR SOMME,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80137,BREILLY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80138,BRESLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80139,BREUIL,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80140,BREVILLERS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80141,BRIE,NC,C,PC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80142,BRIQUEMESNIL FLOXICOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80143,BROCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80144,BROUCHY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80145,BRUCAMPS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80146,BRUTELLES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80147,BUIGNY L ABBE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80148,BUIGNY LES GAMACHES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80149,BUIGNY SAINT MACLOU,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80150,BUIRE COURCELLES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80151,BUIRE SUR L ANCRE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80152,BUS LA MESIERE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80153,BUS LES ARTOIS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80154,BUSSU,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80155,BUSSUS BUSSUEL,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80156,BUSSY LES DAOURS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80157,BUSSY LES POIX,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80158,BUVERCHY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80159,CACHY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80160,CAGNY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80161,CAHON,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80162,CAIX,NC,C,PC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80163,CAMBRON,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80164,CAMON,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80165,CAMPS EN AMIENOIS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80166,CANAPLES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80167,CANCHY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80168,CANDAS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80169,CANNESSIERES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80170,CANTIGNY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80171,CAOURS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80172,CAPPY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80173,CARDONNETTE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80174,CARDONNOIS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80176,CARREPUIS,NC,C,PC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80177,CARTIGNY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80179,CAULIERES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80180,CAVILLON,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80181,CAYEUX EN SANTERRE,NC,C,PC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80182,CAYEUX SUR MER,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80183,CERISY BULEUX,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80184,CERISY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80185,CHAMPIEN,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80186,CHAULNES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80187,CHAUSSEE TIRANCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80188,CHAUSSOY EPAGNY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80189,CHAVATTE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80190,CHEPY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80191,CHILLY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80192,CHIPILLY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80193,CHIRMONT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80194,CHUIGNES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80195,CHUIGNOLLES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80196,CITERNE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80197,CIZANCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80198,CLAIRY SAULCHOIX,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80199,CLERY SUR SOMME,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80200,COCQUEREL,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80201,COIGNEUX,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80202,COISY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80203,COLINCAMPS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80204,COMBLES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80205,CONDE FOLIE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80206,CONTALMAISON,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80207,CONTAY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80208,CONTEVILLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80210,CONTRE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80211,CONTY,NC,C,PC,NC,NC,NC,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80212,CORBIE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80213,COTTENCHY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80214,COULLEMELLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80215,COULONVILLERS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80216,COURCELETTE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80217,COURCELLES AU BOIS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80218,COURCELLES SOUS MOYENCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80219,COURCELLES SOUS THOIX,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80220,COURTEMANCHE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80221,CRAMONT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80222,CRECY EN PONTHIEU,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80223,CREMERY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80224,CRESSY OMENCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80225,CREUSE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80226,CROIX MOLIGNEAUX,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80227,CROIXRAULT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80228,CROTOY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80229,CROUY SAINT PIERRE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80230,CURCHY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80231,CURLU,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80232,DAMERY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80233,DANCOURT POPINCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80234,DAOURS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80235,DARGNIES,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80236,DAVENESCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80237,DEMUIN,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80238,DERNANCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80239,DEVISE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80240,DOINGT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80241,DOMART EN PONTHIEU,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80242,DOMART SUR LA LUCE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80243,DOMESMONT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80244,DOMINOIS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80245,DOMLEGER LONGVILLERS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80246,DOMMARTIN,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80247,DOMPIERRE BECQUINCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80248,DOMPIERRE SUR AUTHIE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80249,DOMQUEUR,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80250,DOMVAST,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80251,DOUDELAINVILLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80252,DOUILLY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80253,DOULLENS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80256,DREUIL LES AMIENS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80258,DRIENCOURT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80259,DROMESNIL,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80260,DRUCAT,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80261,DURY,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80262,EAUCOURT SUR SOMME,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80263,ECHELLE SAINT AURIN,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80264,ECLUSIER VAUX,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80265,EMBREVILLE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80266,ENGLEBELMER,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80267,ENNEMAIN,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80268,EPAGNE EPAGNETTE,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80269,EPAUMESNIL,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
HAUTS DE FRANCE,32,80,80270,EPECAMPS,NC,C,,,,,2025-05-21 6:30pm,ambroise.coulomb
